data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7792528,231,ETH6301,6301,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Eastern Tigray","Kelete Awelallo",Auza,13.7929,39.5275,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Auza (Eastern Tigray, Tigray).",0,1617652754,ETH
7792530,231,ETH6316,6316,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Central Tigray",Aheferom,Golgol,14.2339,39.2073,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Golgol (Central Tigray, Tigray).",0,1617652754,ETH
7792532,231,ETH6295,6295,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Central Tigray",Abergele,"Adi Buda",13.4833,38.9,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Adi Buda (Central Tigray, Tigray).",0,1618492378,ETH
7792534,231,ETH6294,6294,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Mekelle Tigray",Mekelle,"Adi Akel",13.5862,39.4382,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Adi Akel (Mekelle, Tigray).",0,1618492379,ETH
7792537,231,ETH6302,6302,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"South Eastern Tigray",Hintalo,Belat,13.1776,39.4506,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Belat (South Eastern, Tigray).",0,1618492379,ETH
7792799,231,ETH6322,6322,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Eastern Tigray","Kelete Awelallo",Korar,13.7482,39.6343,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Korar (Eastern Tigray, Tigray).",0,1617652754,ETH
7792800,231,ETH6311,6311,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Central Tigray",Rama,"Dearo Tekle",14.2964,38.8274,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Dearo Tekle (Central Tigray, Tigray).",0,1617652754,ETH
7792546,231,ETH6303,6303,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Eastern Tigray","Ganta Afeshum","Bet Hawaryat",14.2319,39.5133,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Bet Hawaryat (Eastern Tigray, Tigray).",0,1617652754,ETH
7792555,231,ETH6304,6304,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Western Tigray","Kafta Humera",Birkuta,14.1603,37.357,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Birkuta (Western Tigray, Tigray).",0,1617652754,ETH
7792557,231,ETH6315,6315,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Central Tigray",Abergele,Gera,13.4167,38.95,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Gera (Central Tigray, Tigray).",0,1618492383,ETH
7792559,231,ETH6306,6306,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Southern Tigray",Endamehoni,Chekol,12.7,39.5,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Chekol (Southern Tigray, Tigray).",0,1617652754,ETH
7792574,231,ETH6298,6298,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray","Tahtay Koraro","Adi Nekizen",14.0622,38.3232,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Adi Nekizen (North Western, Tigray).",0,1618492386,ETH
7792582,231,ETH6308,6308,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Central Tigray","Kola Temben",Chilakira,13.6333,38.9667,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Chilakira (Central Tigray, Tigray).",0,1617652754,ETH
7792597,231,ETH6305,6305,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray",Tselemti,Buya,13.5167,38.2333,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Buya (North Western, Tigray).",0,1618492391,ETH
7792603,231,ETH6312,6312,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray",Asgede,Dedioit,14.03,38.0049,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Dedioit (North Western, Tigray).",0,1618492393,ETH
7792617,231,ETH6323,6323,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray",Dima,"Mai Elma",13.65,38.45,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Mai Elma (North Western, Tigray).",0,1618492396,ETH
7792619,231,ETH6324,6324,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray","Tahtay Koraro","Mai Scebenni",14.0464,38.2653,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Mai Scebenni (North Western, Tigray).",0,1618492397,ETH
7792629,231,ETH6325,6325,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray","Tahtay Adiyabo","May Kuhili",14.25,37.7444,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around May Kuhili (North Western, Tigray).",0,1618492398,ETH
7792635,231,ETH6326,6326,"10 January 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray",Tselemti,"May Tehilit",13.7089,38.0357,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 January 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Jan 10 and Jan 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around May Tehilit (North Western, Tigray).",0,1618492399,ETH
7499331,231,ETH5849,5849,"09 January 2021",2021,1,"Violence against civilians",Attack,"Unidentified Ethnic Militia (Ethiopia)",,4,"Civilians (Ethiopia)",,7,47,"Eastern Africa",Ethiopia,SNNP,Konso,"Karat Zuria",Konso,5.25,37.4833,2,"Addis Standard",National,"On 9 January 2021, unidentified ethnic militias attacked civilians in four kebeles in Konso zone (SNNP), Toro, Buso, Afufo and Mekersa kebeles, over three days resulting in the death of the nine civilians and critical injuries of three. Fatalities spread across 3 days.",3,1618492424,ETH
7786834,231,ETH5819,5819,"08 January 2021",2021,1,"Violence against civilians",Attack,"Police Forces of Ethiopia (2018-) Oromo Regional Special Forces",,1,"Civilians (Ethiopia)","Health Workers (Ethiopia)",7,17,"Eastern Africa",Ethiopia,Oromia,"Kellem Wollega","Sedi Chenka",Dalati,8.85,35.05,2,"Oromiya Media Network",International,"On 8 January 2021, a health worker was shot dead by Oromo special forces near Dalati, in Dale Wabera (West Wellega, Oromia). No further information reported.",1,1618492478,ETH
7793234,231,ETH5820,5820,"08 January 2021",2021,1,Battles,"Armed clash","Military Forces of Ethiopia (2018-)",,1,"TPLF: Tigray Peoples Liberation Front",,3,13,"Eastern Africa",Ethiopia,Tigray,"Mekelle Tigray",Mekelle,Mekele,13.5,39.4667,3,AFP,International,"On 8 January 2021, 4 high-ranking members of the TPLF and an unspecified number of bodyguards and car drivers were killed during clashes with Ethiopian federal troops in Tigray region (Mekele, Tigray). Unspecified fatalities coded as 3 (total of 7 fatalities).",7,1618492478,ETH
7786845,231,ETH5821,5821,"08 January 2021",2021,1,"Violence against civilians",Attack,"Military Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)",,7,17,"Eastern Africa",Ethiopia,Oromia,"West Wellega","Sayo Nole",Debeso,8.8502,35.6524,2,"Oromiya Media Network",International,"On 8 January 2021, a civilian was shot and killed by Ethiopian military forces inear Debeso, in Nole Kaba woreda (West Wellegga, Oromia).",1,1618492480,ETH
7793293,231,ETH5818,5818,"07 January 2021",2021,1,"Strategic developments","Headquarters or base established","Military Forces of Ethiopia (2018-)",,1,,,0,10,"Eastern Africa",Ethiopia,Tigray,"Mekelle Tigray",Mekelle,Mekele,13.5,39.4667,1,EBC,National,"On 7 January 2021, a military command post was established in Mekele (Tigray).",0,1618492529,ETH
7454666,231,ETH5817,5817,"07 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Ethiopia)",,6,,,0,60,"Eastern Africa",Ethiopia,Oromia,"Kellem Wollega","Denbi Dollo town","Dembi Dolo",8.5333,34.8,2,EBC,National,"On 7 January 2021, hundreds residents held a protest denouncing violent actions of OLF/Shane in the West Wollegga towns of Sibusa, Baro teta, Kananisa, and Burkat alo woredas (locations could not be found, protests coded up to the capital Dembi Dolo, Oromia). [size=hundreds]",0,1618492546,ETH
7745510,231,ETH6023,6023,"07 January 2021",2021,1,"Violence against civilians",Attack,"Military Forces of Eritrea (1993-)",,8,"Civilians (Ethiopia)",,7,78,"Eastern Africa",Ethiopia,Tigray,"Eastern Tigray",Erob,Irob,14.4772,39.6277,2,"Deutsche Welle",International,"On 7 January 2021, Eritrean soldiers reportedly shot and killed 63 civilians in Aletena and Enamosana Kebeles of Irob zone, Tigray region. Event took place on 6-7 January, fatalities split between two days.",32,1615847073,ETH
7456000,231,ETH5815,5815,"06 January 2021",2021,2,Battles,"Armed clash","Military Forces of Ethiopia (2018-)",,1,"TPLF: Tigray Peoples Liberation Front",,3,13,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray","Tahtay Adiyabo",Sheraro,14.4,37.9333,2,Xinhua,International,"Around 6 January 2021 (between 3 - 9 January), continued clashes between Ethiopian Federal forces and unspecified armed gunmen occured in the outskirt areas of Mekele, Sheraro and Shire towns of Tigray region.",0,1618492559,ETH
7793525,231,ETH5814,5814,"06 January 2021",2021,2,Battles,"Armed clash","Military Forces of Ethiopia (2018-)",,1,"TPLF: Tigray Peoples Liberation Front",,3,13,"Eastern Africa",Ethiopia,Tigray,"Mekelle Tigray",Mekelle,Mekele,13.5,39.4667,2,Xinhua,International,"Around 6 January 2021 (between 3 - 9 January), continued clashes between Ethiopian Federal forces and unspecified armed gunmen occured in the outskirt areas of Mekele (Tigray), Shiraro and Shire towns of Tigray region.",0,1618492573,ETH
7499461,231,ETH5848,5848,"06 January 2021",2021,1,Battles,"Armed clash","Unidentified Ethnic Militia (Ethiopia)",,4,"Military Forces of Ethiopia (2018-)","Unidentified Communal Militia (Ethiopia)",1,14,"Eastern Africa",Ethiopia,Benshangul/Gumuz,Metekel,Wenbera,Wembera,10.5667,35.55,2,"Deutsche Welle",International,"On 6 January 2021, 16 people, including civilians and members of the national defense forces, were killed in Wembera woreda, Begondi kebelle (Benishangul/Gumz) during an attack by ethnic militias.",16,1618492599,ETH
7745511,231,ETH6022,6022,"06 January 2021",2021,1,"Violence against civilians",Attack,"Military Forces of Eritrea (1993-)",,8,"Civilians (Ethiopia)",,7,78,"Eastern Africa",Ethiopia,Tigray,"Eastern Tigray",Erob,Irob,14.4772,39.6277,2,"Deutsche Welle",International,"On 6 January 2021, Eritrean soldiers reportedly shot and killed 63 civilians in Aletena and Enamosana Kebeles of Irob zone, Tigray region. Event took place on 6 and 7 January, fatalities split between two days.",31,1615847073,ETH
7455999,231,ETH5816,5816,"06 January 2021",2021,2,Battles,"Armed clash","Military Forces of Ethiopia (2018-)",,1,"TPLF: Tigray Peoples Liberation Front",,3,13,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray","Tahtay Koraro",Shire,14.1383,38.2833,2,Xinhua,International,"Around 6 January 2021 (between 3 - 9 January), continued clashes between Ethiopian Federal forces and unspecified armed gunmen occured in the outskirt areas of Mekele, Shiraro and Shire towns of Tigray region.",0,1618492618,ETH
7745544,231,ETH6000,6000,"05 January 2021",2021,1,"Violence against civilians",Attack,"Military Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)",,7,17,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray",Tsimbla,"Mai Harmaz",13.8223,38.127,1,France24,International,"On 5 January 2021, suspected Ethiopian military forces shot and killed at least 30 civilians and wounded 2 others in the Mai Harmaz village, Debre Abay (North Western, Tigray).",30,1618492619,ETH
7455291,231,ETH5813,5813,"05 January 2021",2021,1,"Violence against civilians",Attack,"Military Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)","Prisoners (Ethiopia)",7,17,"Eastern Africa",Ethiopia,Oromia,"West Wellega","Gudetu Kondole",Boji,9.4833,34.9167,1,"Oromiya Media Network",International,"On 5 January 2021, a young man with suspected ties to the OLF/Shane group was shot and killed after being taken from his cell by security forces in Boji Dirmaji, West Wollega (Oromia).",1,1610409641,ETH
7454664,231,ETH5812,5812,"05 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Ethiopia)",,6,,,0,60,"Eastern Africa",Ethiopia,Oromia,"West Wellega","Boji Dirmeji",Bila,9.3693,35.5986,1,EBC,National,"On 5 January 2021, residents of Bila, Boji Durmaji staged a demonstration against OLF/Shane militants. [size=no report]",0,1618492648,ETH
7772220,231,ETH5980,5980,"01 January 2021",2021,1,Protests,"Protest with intervention","Protesters (Ethiopia)","Muslim Group (Ethiopia)",6,"Police Forces of Ethiopia (2018-)",,1,16,"Eastern Africa",Ethiopia,Harari,Harari,Abadir,Harar,9.3122,42.1238,1,"Undisclosed Source","Local partner-Other","On 1 January 2021, hundreds of Muslim demonstrators in Harar city (Hundene, Harari People), demonstrated after Friday prayers after learning that the historically significant Al-Najashi mosque had been damaged by shelling during military operations. Harari city police dispersed the crowd by firing automatic weapons in the air (no injuries). [size=hundreds]",0,1618492806,ETH
7455292,231,ETH5810,5810,"01 January 2021",2021,1,"Violence against civilians",Attack,"Somali Ethnic Militia (Ethiopia)",,4,"Civilians (Ethiopia)",,7,47,"Eastern Africa",Ethiopia,Oromia,"West Hararge",Mieso,Mieso,9.2351,40.7548,1,"Oromiya Media Network",International,"On 1 January 2021, 4 people were killed and 5 others wounded when Somali militia members attacked Mieso (Oromia).",4,1618492806,ETH
7455293,231,ETH5811,5811,"01 January 2021",2021,1,"Violence against civilians",Attack,"Military Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)","Farmers (Ethiopia)",7,17,"Eastern Africa",Ethiopia,Oromia,"West Wellega","Nejo town",Nejo,9.5,35.5,1,"Oromiya Media Network",International,"On 1 January 2021, 3 farmers were shot and killed by security forces in Najo, West Wollegga. No further information reported.",3,1618492807,ETH
7454391,231,ETH5842,5842,"01 January 2021",2021,1,Riots,"Mob violence","Rioters (Ethiopia)","Christian Group (Ethiopia)",5,"Police Forces of Ethiopia (2018-) Oromia State Police",,1,15,"Eastern Africa",Ethiopia,Oromia,"East Wellega","Nekemte town",Nekemt,9.0833,36.55,1,"BBC News",International,"On 1 January 2021, police opened fire on rioters at a church in Nekemt, East Wollegga, after violence erupted following overcrowding at the church. One person was killed as a result of the rioting, with 8 others injured. [size=no report]",1,1618492819,ETH
7793267,231,ETH5841,5841,"31 December 2020",2020,1,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Police Forces of Ethiopia (2018-)",1,"TPLF: Tigray Peoples Liberation Front",,3,13,"Eastern Africa",Ethiopia,Tigray,"Mekelle Tigray",Mekelle,Mekele,13.5,39.4667,3,"BBC News",International,"On 31 December 2020, a joint operation of federal police and Ethiopian military clashed with TPLF forces in a remote area of Tigray region (exact location unknown, Mekele selected), resulting in the death of 18 high-ranking TPLF military officials. 96 other TPLF -related officials were arrested in the same operation.",18,1618492839,ETH
7675378,231,ETH5847,5847,"31 December 2020",2020,1,"Strategic developments",Arrests,"Police Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)","Farmers (Ethiopia); Labour Group (Ethiopia); Government of Ethiopia (2018-)",7,17,"Eastern Africa",Ethiopia,SNNP,Konso,"Karat Zuria",Konso,5.25,37.4833,2,"Addis Standard",National,"Arrests: On 31 December 2020, the Ethiopian government announced the arrest of 310 people in Konso Zone (Konso, Southern Nations), including local officials, government employees, and farmers in an attempt to calm clashes that have frequented the area.",0,1618492867,ETH
7904259,231,ETH6255,6255,"30 December 2020",2020,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray",Asgede,Asgede,14.0709,38.0487,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 30 December 2020 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Nov 15, Nov 30, Dec 10, and Dec 30. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Asgeday (North Western, Tigray).",0,1619193802,ETH
